time,Core_P_in,Core_P_out,Core_T_in,Core_T_out,Core_vel_in,HX_Tin_p,HX_Tout_p,hx_j1:pressure,hx_j1:rho,hx_j1:temperature,hx_j1:velocity,hx_j2:pressure,hx_j2:rho,hx_j2:temperature,hx_j2:velocity,j1:pressure,j1:rho,j1:temperature,j1:velocity,j2:pressure,j2:rho,j2:temperature,j2:velocity,j3:pressure,j3:rho,j3:temperature,j3:velocity,j4:pressure,j4:rho,j4:temperature,j4:velocity,j5:pressure,j5:rho,j5:temperature,j5:velocity,j_c_up:pressure,j_c_up:rho,j_c_up:temperature,j_c_up:velocity,j_dn_pl:pressure,j_dn_pl:rho,j_dn_pl:temperature,j_dn_pl:velocity,j_ip_c:pressure,j_ip_c:rho,j_ip_c:temperature,j_ip_c:velocity,j_up_ps1:pressure,j_up_ps1:rho,j_up_ps1:temperature,j_up_ps1:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
6.1,175267.9269768,138222.47140405,908.15162081783,931.01899606022,0.21432440827231,919.92022735678,882.17837048457,123115.0692231,1999.703754232,847.36361837707,1.6091252957087,125073.40364227,1999.7903570691,847.18615354698,1.6091252957087,81806.46301752,2189.1487866404,921.10536184991,5.871233480953,87251.652471656,2189.8125407522,919.92430471133,5.9870631955366,84285.773613531,2211.0276623405,882.1749780418,5.9488157100706,104750.44146377,2211.4723578997,881.38370480479,5.9406534055005,99227.884958848,2211.8895295182,880.64140655116,5.9406423847975,137802.46162093,2183.5793653072,931.01536422199,0.65677414898903,174854.38470828,2201.3315818707,899.42779026573,0.65168740113629,174851.9554736,2196.4297025737,908.14999542044,0.65169437992107,128489.24196245,2188.4437219348,922.35992538295,0.65676646545056,98193.388619014,43909.58,2189.4485669163,920.57194498871,5.8712242596399
6.3,175269.96492031,138226.84731262,908.15160339356,931.77107123045,0.21463276801241,920.65209362137,882.7338225062,123102.04520731,1999.5679603756,847.64188447625,1.6092468275444,125060.63454352,1999.6532515333,847.46710751365,1.6092468275444,81718.235613008,2188.6957856472,921.91141343915,5.8796254221398,87142.010968924,2189.4012479081,920.65614251232,5.9956196467103,84177.31476892,2210.7151014208,882.731136262,5.9570385489855,104635.80321689,2211.0635801792,882.11106729688,5.9492045277184,99116.11331408,2211.4374292018,881.44585551281,5.9491938467315,137805.71757169,2183.1566994446,931.76743871067,0.6577128699314,174854.67614533,2202.8215221303,896.77665101373,0.65262290017791,174852.7955929,2196.4297109368,908.1499805395,0.65263200714823,128494.48002614,2187.994133804,923.15990426333,0.65770522172214,98095.399777803,43909.58,2189.0093901138,921.35339837399,5.8796157027103
6.5,175268.65192732,138227.59552032,908.15155182966,932.52327780841,0.21490687573604,921.42774264215,883.153453523,123089.64027812,1999.4336107045,847.91719117922,1.6093669084687,125048.48023411,1999.5181191644,847.74401810581,1.6093669084687,81637.925375619,2188.2395024594,922.7233052323,5.8870861018778,87044.283710615,2188.9653307526,921.43179581382,6.0032267152032,84080.086173685,2210.4788999731,883.15142353547,5.9642970108905,104531.95823702,2210.7333267313,882.6987068839,5.956806048647,99014.356960673,2211.029651776,882.17143812105,5.9567969301464,137805.4781791,2182.7339597046,932.5196446537,0.65854738921497,174851.7830717,2204.3078482572,894.13194260285,0.65345425022112,174850.41637826,2196.4297392432,908.14993017226,0.65346548434022,128496.19517716,2187.5536614465,923.94366290657,0.65853976867191,98007.354926948,43909.58,2188.5550861716,922.161768378,5.8870761469058
6.7,175264.94915819,138225.69012789,908.15140071821,933.2755879142,0.21515139737339,922.23411985104,883.49014590764,123077.73226368,1999.2999682424,848.19104868365,1.6094859299639,125036.82012195,1999.3841344984,848.01857684761,1.6094859299639,81564.9104418,2187.7897699926,923.5235409384,5.8937421173558,86956.991572336,2188.5121310464,922.23820098503,6.0100138304201,83992.94479199,2210.2894530286,883.48851774262,5.9707148361722,104437.72305843,2210.4827557363,883.14456274683,5.9635874917781,98921.210272984,2210.6999022121,882.75818111731,5.9635804001349,137802.69976726,2182.3111617066,933.27195425881,0.6592918945041,174846.66624671,2205.6767993972,891.69608648184,0.6541958004584,174845.76131298,2196.4298248749,908.1497778027,0.65420899896432,128495.34930906,2187.1202153633,924.71491928243,0.6592842894804,97928.156524966,43909.58,2188.0989975962,922.97331388568,5.8937322082534
6.9,175259.74318246,138222.02245212,908.15098084646,934.02792726465,0.21537053008997,923.0469583225,883.80879663294,123066.23001106,1999.1664736093,848.46460325958,1.6096044137261,125025.56416519,1999.2506323311,848.29214686243,1.6096044137261,81498.554407427,2187.3495640759,924.30682548775,5.8997074073161,86878.587307546,2188.0552955138,923.0510755983,6.0160970689631,83915.074478099,2210.1103214976,883.80725712174,5.9764073117064,104352.22678234,2210.2865612503,883.49366325568,5.969665405529,98835.852208779,2210.4493472925,883.20400837629,5.9696600396651,137798.25758086,2181.888347072,934.02429346627,0.65995914788175,174840.20876327,2206.8559737447,889.59791148636,0.65486041745448,174839.70097214,2196.4300644699,908.14935147697,0.65487531284486,128492.82086475,2186.6900976231,925.48025333967,0.65995154911174,97856.736819182,43909.58,2187.6503261619,923.7716616336,5.8996976920557
7.1,175253.72329988,138217.2860438,908.14988222412,934.78011185209,0.21556816549847,923.84792935005,884.16177267583,123055.06435077,1999.0327639662,848.7385984299,1.6097228271339,125014.64408256,1999.1171249896,848.56572748036,1.6097228271339,81438.148339001,2186.9166121865,925.07720251513,5.9050877242796,86807.699336854,2187.6051308788,923.8520802869,6.0215839681852,83845.663091367,2209.9120414488,884.1600685964,5.9814855102675,104274.68448159,2210.108336003,883.81079003032,5.9751477247905,98757.797939509,2210.2531056411,883.55319280935,5.9751432934319,137792.83018848,2181.4656189161,934.77647879695,0.66056098194364,174833.08657243,2207.8305477322,887.86379407077,0.65545995691704,174832.90972409,2196.4306918137,908.14823520692,0.65547625816675,128489.29036869,2186.2606026022,926.24447935546,0.66055338550441,97792.09997839,43909.58,2187.2112834981,924.55287633786,5.90507820222
7.3,175247.32652094,138211.92491126,908.14717640778,935.53171689051,0.21574784256644,924.63127448336,884.58006399079,123044.18342836,1998.8986661352,849.01338906714,1.6098414705965,125004.00869757,1998.9833163949,848.83992542038,1.6098414705965,81382.916880559,2186.4869769556,925.8416780149,5.9099793091826,86743.192849464,2187.1648774191,924.63544943223,6.0265724140401,83783.803931087,2209.6771386179,884.57804516397,5.9860527652934,104204.29901047,2209.9154018208,884.15408928677,5.9801324519431,98686.660386194,2210.0748077804,883.87044878927,5.980128059533,137786.84789771,2181.0432153169,935.5280866247,0.6611081563409,174825.71372203,2208.6362692201,886.43012594297,0.65600512846852,174825.81088939,2196.4322352772,908.14548883059,0.65602259386671,128485.18981351,2185.8307912532,927.00926823275,0.66110056244792,97733.318584067,43909.58,2186.7791432749,925.32180911939,5.9099698995671
7.5,175240.81744085,138206.21290672,908.14089953907,936.2818272128,0.21591264371136,925.40106688963,885.0784790157,123033.5483186,1998.7641567897,849.28902297196,1.6099604360741,124993.61960631,1998.8490876887,849.11498424451,1.6099604360741,81332.125768168,2186.0577835484,926.60536735155,5.9144660029677,86684.178312567,2186.7322457366,925.40525669639,6.0311478029538,83728.570898478,2209.3972466713,885.07607353865,5.9902007987339,104140.30641804,2209.6864498706,884.56147709865,5.9847049116904,98622.046212139,2209.881121956,884.2150854875,5.984699856103,137780.57253889,2180.6216492704,936.27820414517,0.66161004157187,174818.32766636,2209.3340429067,885.18853575312,0.65650521541835,174818.65698603,2196.4358101339,908.13912787566,0.65652368915418,128480.78285662,2185.4009380997,927.7741314952,0.66160245244415,97679.580838977,43909.58,2186.3498887578,926.08560719246,5.9144566226779
7.7,175234.3679125,138200.33081543,908.12717140954,937.02860143473,0.21606515680882,926.16469587043,885.66536380383,123023.13041737,1998.6293005213,849.56536778418,1.6100796279919,124983.44861498,1998.7144512524,849.39087858122,1.6100796279919,81285.129292794,2185.6280489907,927.3700195895,5.9186181763997,86629.913808523,2186.3030800655,926.16889668056,6.035381927775,83679.12131613,2209.0676574581,885.66253121326,5.9940071222743,104082.0200972,2209.4109645351,885.05166452838,5.9889368604219,98563.515759578,2209.6497909181,884.62670655143,5.9889307349731,137774.17466997,2180.2019531261,937.02499443762,0.66207450338467,174811.07590816,2209.9795599936,884.03992883694,0.65696800335025,174811.60947378,2196.4436153947,908.12523951122,0.65698740746223,128476.24177104,2184.9716312566,928.53802267509,0.66206692226083,97630.175581504,43909.58,2185.920786476,926.84913438433,5.9186087814329
7.9,175228.13535773,138194.44296255,908.09883107261,937.76857896916,0.21620750744386,926.92770700271,886.34753265563,123012.90729531,1998.4941851403,849.84224356501,1.6101988054507,124973.47374644,1998.5794870377,849.66744459485,1.6101988054507,81241.419380082,2185.1981039335,928.13504638161,5.9224936091632,86579.783507983,2185.8742605782,926.93192067937,6.0393337928898,83634.739647994,2208.6845371188,886.34424000218,5.9975362393481,104028.86576579,2209.0843895537,885.63275880129,5.9928874332086,98510.631342063,2209.3697844398,885.12493871919,5.9928800610361,137767.80999194,2179.7860673476,937.76500471949,0.662508001296,174804.09886427,2210.6020467653,882.93230112941,0.65739990930417,174804.81680399,2196.4597012772,908.09661694445,0.65742020430464,128471.72346958,2184.5431979559,929.30035950905,0.66250043332389,97584.520189472,43909.58,2185.4910327646,927.61382070348,5.9224841952177
8.1,175222.23546067,138188.66913733,908.04354240236,938.49568892304,0.21634142364681,927.69208059971,887.12731883682,123002.85930143,1998.3588729774,850.11952258735,1.6103176296521,124963.67595508,1998.4442815342,849.94450505288,1.6103176296521,81200.573923526,2184.7686265716,928.89924097583,5.9261392833342,86533.24402153,2185.444672698,927.69631192529,6.0430513741497,83594.788799074,2208.2465622324,887.12355474661,6.0008411269753,103980.32885064,2208.7042948628,886.30908387403,5.9966048472308,98462.956828598,2209.0369454973,885.71717883037,5.9965961632839,137761.59091622,2179.3773967045,938.49217668245,0.66291578688563,174797.50339725,2211.199233533,881.86969122241,0.65780618716714,174798.38665907,2196.4910317962,908.04086869004,0.65782732473781,128467.34057897,2184.1155988805,930.06121195637,0.66290824166441,97542.116758893,43909.58,2185.0610704133,928.37887826821,5.9261298653438
8.3,175216.75265517,138183.09687636,907.94150050322,939.20000500594,0.21646822130413,928.45720791029,887.99535459267,122992.96698549,1998.2233777715,850.39717669779,1.6104357101189,124954.03657906,1998.3088859741,850.22195497101,1.6104357101189,81162.158976835,2184.3400118663,929.66190059383,5.9295910379656,86489.834993822,2185.0146587671,928.46146126847,6.046571241279,83558.650320804,2207.7589658096,887.99116403978,6.0039626606955,103935.93967901,2208.2704058953,887.08112830022,6.0001258437183,98420.112582543,2208.6500652236,886.40557789388,6.0001158334903,137755.59876868,2178.9815093227,939.19660262862,0.66330186232269,174791.37073328,2211.7462059957,880.89643061262,0.65819087438862,174792.39624325,2196.5487669229,907.93813714791,0.6582127610481,128463.17353937,2183.6885979137,930.82100015349,0.66329435763234,97502.505258237,43909.58,2184.6316073206,929.14304747227,5.9295816302212
8.5,175211.60420985,138177.64317713,907.76316485883,939.86644296893,0.21658881229807,929.22171615471,888.92549773959,122983.20979028,1998.0876666666,850.6752732241,1.6105526500438,124944.53595777,1998.1733008359,850.49979336907,1.6105526500465,81125.830664078,2183.9122461794,930.42304950281,5.9328738481059,86449.20406076,2184.584991503,929.22599376698,6.0499188529359,83525.676208252,2207.2363942904,888.92100660075,6.0069294014088,103895.17692704,2207.7876746413,887.94008070946,6.0034758132872,98381.634230175,2208.2103685681,887.18795628448,6.0034645427649,137749.74532365,2178.6068685663,939.86322319167,0.66366900952949,174785.61825701,2212.2098108659,880.07151091478,0.65855680244771,174786.75607505,2196.6495236731,907.75885467424,0.65857928137203,128459.13092403,2183.2619632323,931.58013659727,0.66366157589732,97465.301691457,43909.58,2184.2030202608,929.90565789901,5.9328644554723
8.7,175206.50915911,138172.0213852,907.46781354741,940.47380075689,0.2167037523657,929.98473377238,889.87649384981,122973.567279,1997.9516799034,850.95393462423,1.6106681044677,124935.15443758,1998.0374840363,850.77810648298,1.6106681044677,81091.487417714,2183.4850894552,931.18311484839,5.9360031792534,86411.079100875,2184.1561618813,929.98903579847,6.0531099608218,83495.1978956,2206.7019916213,889.87190102972,6.0097577979946,103857.42950536,2207.2692716042,888.86250604233,6.006670145212,98346.874720086,2207.7239724468,888.05342981001,6.0066578367751,137743.73939113,2178.2653733963,940.47086584288,0.66401894083983,174779.9663419,2212.5604393498,879.44761681527,0.65890573287568,174781.1785507,2196.8161708736,907.4623294064,0.65892858056451,128454.91472888,2182.83557177,932.33884026696,0.66401162661343,97430.315164032,43909.58,2183.7752696325,930.66678001326,5.9359937985122
8.9,175200.96316453,138165.7159104,907.00402708574,940.99473627772,0.21681327023297,930.74620234328,890.80067015361,122964.02008345,1997.8153588007,851.23328114617,1.6107818331888,124925.87313317,1997.9013743725,851.05701972855,1.6107818331888,81058.696934437,2183.0583008232,931.94252522565,5.9389858117098,86375.291147161,2183.7282073239,930.75052077606,6.056151466337,83466.61188598,2206.1825323619,890.79620576175,6.0124532145248,103821.91799354,2206.7365898706,889.81033830863,6.0097151700783,98314.916564347,2207.2045230116,888.97771706119,6.0097022466862,137737.06140844,2177.9723734019,940.99221814609,0.66435239159509,174773.9116357,2212.7776051842,879.06120073984,0.65923844419524,174775.15272427,2197.0775389835,906.99726159516,0.65926137429919,128449.9939262,2182.4094187413,933.09711967743,0.66434526790032,97397.341084462,43909.58,2183.3481042478,931.42686076903,5.9389764369978
9.1,175194.44782357,138158.18992289,906.31327214496,941.39735620025,0.21691732203626,931.50652245483,891.65635449511,122954.5521087,1997.678671045,851.51337900611,1.6108937467444,124916.6759479,1997.7649196308,851.33664010087,1.6108937467444,81027.03996029,2182.6317630525,932.70148923045,5.9418213023991,86341.737867659,2183.300894771,931.51086339686,6.0590429158483,83439.493716773,2205.70145239,891.65221994659,6.0150111192199,103788.03897887,2206.2153594144,890.7377946363,6.0126098366148,98284.763895172,2206.6731871812,889.92315448181,6.0125968805905,137729.17109934,2177.7457802603,941.39540878945,0.66466928533021,174766.93627176,2212.8507170715,878.93110841378,0.6595548985048,174768.15378488,2197.4663965993,906.30534412935,0.65957756740364,128443.81071764,2181.9835965607,933.8548103902,0.66466244970626,97366.026305686,43909.58,2182.9212910129,932.18631492364,5.9418119295894
9.3,175187.02011229,138149.47021711,905.33734732416,941.64892695733,0.21701581648323,932.26614290047,892.41910912366,122945.1511251,1997.5416259437,851.79420913169,1.6110039197881,124907.55015606,1997.6280995069,851.61700920707,1.6110039197881,80996.498247954,2182.2055028885,933.45995927308,5.9445080094677,86310.377089808,2182.8739741303,932.27050866499,6.0617826403979,83413.630511237,2205.2725323563,892.41542285362,6.0174246482196,103755.75779186,2205.7292100328,891.60282912319,6.01535204909,98255.930688536,2206.1549798061,890.8452316617,6.0153396764358,137720.09187583,2177.603987907,941.64770835045,0.66496941090715,174759.09826286,2212.778609395,879.05941388782,0.65985492104591,174760.23245023,2198.015275161,905.32869188428,0.65987693573873,128436.36304394,2181.5583053828,934.61155625834,0.66496298790591,97336.342230156,43909.58,2182.4947349216,932.94531152733,5.9444986378288
9.5,175178.99455482,138139.83318262,904.02947596365,941.72173261565,0.21710880169373,933.02526941092,893.08718019178,122935.80920822,1997.4042799101,852.0756559219,1.611112575303,124898.48690145,1997.490938389,851.89807707165,1.611112575303,80967.143989457,2181.7796774608,934.21765576378,5.9470479815509,86281.136553287,2182.4473320202,933.02965832701,6.0643727365495,83389.006310127,2204.8968194257,893.08395119987,6.0196903718775,103724.86805953,2205.2933265557,892.37842249869,6.0179437943795,98228.166856458,2205.6726203657,891.70352248088,6.0179324934774,137710.0967507,2177.5625862401,941.72137679705,0.66525297422113,174750.71171464,2212.5702424701,879.43017354074,0.6601387505207,174751.69767219,2198.750270583,904.02087084874,0.66015968353832,128427.89105059,2181.1339296558,935.3666732103,0.66524711113799,97308.296687698,43909.58,2182.0684971086,933.70374179956,5.9470386136492
9.7,175170.68979321,138129.55811617,902.36740488484,941.60032810925,0.21719648450485,933.78378898706,893.67949011299,122926.52145113,1997.266736081,852.3575080308,1.6112200324526,124889.48010122,1997.3535089482,852.17969477824,1.6112200324563,80939.017027328,2181.3545980391,934.97402484154,5.9494472199895,86253.922535491,2182.0210309809,933.78820110162,6.0668193317056,83365.766689717,2204.5637353521,893.67662748737,6.0218102315735,103695.3827521,2204.9107663608,893.05913458938,6.0203914639957,98201.311643016,2205.2404605623,892.47249010271,6.0203814660451,137699.4624171,2177.6302885998,941.60090996474,0.66552063340661,174742.09137214,2212.2463116783,880.00656284995,0.660407068092,174742.86465598,2199.6837427904,902.35988827329,0.6604264837137,128418.63333787,2180.7111937103,936.11887240163,0.66551548988956,97281.867840558,43909.58,2181.6427870547,934.46123299882,5.9494378616417
9.9,175162.50516534,138119.00587273,900.36541354582,941.28857156302,0.21727924379696,934.54128193407,894.22735235068,122917.2851816,1997.1291368183,852.63947373298,1.6113266402888,124880.52583489,1997.2159286435,852.46162163212,1.6113266402917,80912.155449564,2180.9308313118,935.72805816408,5.9517157722343,86228.605081501,2181.5953072949,934.5457165572,6.0691326808092,83344.124643511,2204.2557157133,894.22470513645,6.0237919742275,103667.42299168,2204.5727839331,893.66052680944,6.0227059083879,98175.455214049,2204.8609862634,893.14771127505,6.022697141502,137688.54866961,2177.8049790269,941.29007290583,0.66577351500511,174733.62972049,2211.8396001018,880.73024892925,0.66066100506849,174734.13280043,2200.8076386039,900.36007365846,0.66067849668798,128408.90880066,2180.2914029471,936.8658310549,0.66576924661906,97257.014480995,43909.58,2181.2180011086,935.21707987793,5.9517064340274
