time,HX_Tin_primary,HX_Tin_secondary,HX_Tout_primary,HX_Tout_secondary,primary_mdot,J_core_to_upper_plenum:pressure,J_core_to_upper_plenum:rho,J_core_to_upper_plenum:temperature,J_core_to_upper_plenum:velocity,J_downcomer_to_inlet_plenum:pressure,J_downcomer_to_inlet_plenum:rho,J_downcomer_to_inlet_plenum:temperature,J_downcomer_to_inlet_plenum:velocity,J_inlet_plenum_to_core:pressure,J_inlet_plenum_to_core:rho,J_inlet_plenum_to_core:temperature,J_inlet_plenum_to_core:velocity,J_pipe1_to_pipe2:pressure,J_pipe1_to_pipe2:rho,J_pipe1_to_pipe2:temperature,J_pipe1_to_pipe2:velocity,J_pipe3_to_HX:pressure,J_pipe3_to_HX:rho,J_pipe3_to_HX:temperature,J_pipe3_to_HX:velocity,J_pipe4_to_pipe5:pressure,J_pipe4_to_pipe5:rho,J_pipe4_to_pipe5:temperature,J_pipe4_to_pipe5:velocity,J_pipe5_to_downcomer:pressure,J_pipe5_to_downcomer:rho,J_pipe5_to_downcomer:temperature,J_pipe5_to_downcomer:velocity,J_upper_plenum_to_pipe1:pressure,J_upper_plenum_to_pipe1:rho,J_upper_plenum_to_pipe1:temperature,J_upper_plenum_to_pipe1:velocity,Pump:pressure,Pump:pump_head,Pump:rho,Pump:temperature,Pump:velocity,T_H:pressure,T_H:rho,T_H:temperature,T_H:velocity
7.4,925.15437061122,824.81669999999,846.1525930018,750.56368304391,191.16114949162,137025.11302683,2026.2821681258,937.75414924238,0.81569855251203,171475.49488181,2071.9500786688,856.49452194167,0.80975977823464,171481.15848126,2043.7732266281,906.63126934506,0.80981337156664,66548.756349154,2030.8920905452,929.55144031109,7.2919462260879,69599.663867882,2031.4872926118,928.4923619008,7.4358013531408,85797.889746258,2077.4304817357,846.74291506112,7.3816833118499,80713.197712277,2077.2877503895,846.99688542799,7.381689527552,128383.8824755,2030.3152638527,930.57782232617,0.81568985361591,82349.169667683,43909.58,2031.1471780617,929.09754793299,7.2919337356159,66733.063235599,2077.5860652361,846.46607609241,7.3816771547028
7.6,925.97756570018,824.81670000004,845.9992518316,750.56460742125,191.43669557843,137029.66404434,2025.9740723348,938.30236239357,0.81646351715434,171480.94982383,2072.4144486601,855.66824081831,0.81052291034873,171486.6493578,2044.792912712,904.81688129539,0.81057624832119,66473.702824177,2030.4265339695,930.3798327944,7.2987873724075,69508.028606108,2031.0187258918,929.32611051274,7.4427775766881,85687.615921496,2077.6127958243,846.41851276811,7.3886444476904,80601.328244475,2077.486293982,846.6436050142,7.3886500044101,128390.43358827,2029.8519959067,931.40214251473,0.81645510881944,82266.655708505,43909.58,2030.6803943961,929.92812385036,7.2987749216209,66622.426805199,2077.7494072586,846.17543192416,7.3886389959344
7.8,926.79563921481,824.81669999998,845.8898725535,750.56479014695,191.73332494748,137032.50553086,2025.7610208633,938.68145753854,0.81714582817732,171485.61281352,2072.9044893666,854.79628226577,0.81120357751669,171491.19452601,2046.2452064816,902.23272868049,0.81125604212363,66407.074085301,2029.9624397398,931.20562323873,7.3048912501778,69427.534548011,2030.5520874593,930.15642800837,7.4490019740525,85588.951549581,2077.7730401484,846.13338051881,7.3948549496495,80500.990959848,2077.6622904087,846.33044411262,7.3948598553536,128395.19245827,2029.3896163863,932.224881875,0.81713789356399,82194.022148475,43909.58,2030.2153015045,930.75569127309,7.3048788326452,66523.761455065,2077.8915783915,845.92245837814,7.3948501804575
8,927.609161389,824.81669999997,845.81982234907,750.56436239844,192.05519397457,137034.70573881,2025.6688591354,938.84544637836,0.81775629602592,171490.71541554,2073.3932803109,853.92654748951,0.81181284345507,171496.02075292,2048.14631048,898.84998135236,0.81186364652633,66348.700032678,2029.49943662,932.02947220634,7.3103549665483,69357.792943978,2030.0871094933,930.9837909372,7.4545735601627,85501.531645434,2077.9124651506,845.88529332639,7.4004153563405,80411.91131611,2077.8164909299,846.056065961,7.4004196392852,128399.18773815,2028.9278804165,933.04647612731,0.81774907030938,82130.968262521,43909.58,2029.7515477262,931.58087593198,7.3103425730661,66436.580617907,2078.0147275093,845.70333183396,7.4004112189028
8.2,928.41888481799,824.81670000004,845.78480269867,750.56343361021,192.40121714332,137032.13521855,2025.7137448712,938.76557852097,0.81830376291733,171492.27574323,2073.8588996551,853.0980433183,0.81235983757173,171497.15608015,2050.4614058329,894.73059460343,0.81240807512918,66293.378737904,2029.0372731281,932.85182717425,7.3152578740615,69293.400917739,2029.6234331497,931.80883781188,7.4595732535397,85420.038674682,2078.0320835407,845.67244921585,7.4054084038228,80328.833940269,2077.9500213566,845.81846733706,7.4054120969895,128398.2374369,2028.4670845665,933.86639756847,0.81829751428159,82072.175466201,43909.58,2029.2887984991,932.40427313329,7.3152454970003,66355.480489384,2078.117771289,845.51997991275,7.4054048870212
8.4,929.22545106293,824.81669999993,845.78108494498,750.5620874372,192.7651883938,137030.58761293,2025.895647322,938.44190867973,0.81879539776148,171496.19437819,2074.2906944802,852.32972512429,0.81285195603572,171500.52793111,2053.1053979685,890.02598226239,0.81289673278677,66245.99294395,2028.576174992,933.67228649112,7.319664090368,69239.093868982,2029.1607900508,932.63204617302,7.4640664518672,85349.254785859,2078.1320934118,845.49449570845,7.4099011391986,80256.612621438,2078.0637287093,845.6161410867,7.4099042598734,128398.07450527,2028.0088269187,934.68180263581,0.81879039420286,82022.436350416,43909.58,2028.8269937355,933.2259897944,7.3196517316639,66285.151245608,2078.2010886025,845.37172846524,7.4098982425995
8.6,930.0288789027,824.81670000001,845.80560003412,750.56038351664,193.13683171418,137027.01293147,2026.1949747123,937.90929766493,0.81923690731172,171499.4734384,2074.6883215747,851.62220360366,0.81329501520309,171503.1788514,2055.9537641273,884.957715076,0.81333558679099,66202.687018779,2028.1174985084,934.48843681784,7.3236243225297,69190.903854796,2028.6993202949,933.45316673497,7.4681049046559,85285.278368699,2078.2125867524,845.35126912385,7.4139464074682,80191.425237151,2078.1579319915,845.44851958807,7.4139489601428,128395.58789181,2027.5571614695,935.48547781222,0.81923337481447,81977.819452261,43909.58,2028.3668286447,934.04478888849,7.3236120086293,66221.593891146,2078.2654429214,845.25721900107,7.4139441208055
8.8,930.82766128609,824.81670000003,845.85586599243,750.55836269197,193.50351465375,137022.19505497,2026.5740593374,937.23476986227,0.81963265327058,171502.8893382,2075.0573175126,850.96562720173,0.81369335657492,171505.93312482,2058.8606411237,879.78533607876,0.81372924022329,66163.500405853,2027.6647381431,935.29406024363,7.3271769350715,69148.77775645,2028.2401325956,934.27022669825,7.4717278203644,85228.177800209,2078.2741113847,845.24179468918,7.4175837709234,80133.426998649,2078.2328441806,845.31522387795,7.4175857641189,128391.51012094,2027.1199717009,936.26339555001,0.81963073492514,81938.290263597,43909.58,2027.910555297,934.85666317263,7.3271647410398,66164.767853771,2078.3116227181,845.17504854422,7.4175820718757
9,931.61732782374,824.81669999999,845.92984424575,750.55605287741,193.85221089504,137016.45162017,2026.9836756673,936.5059151827,0.81998567228432,171506.69696121,2075.4044429606,850.3479662622,0.81404988887692,171509.09389161,2061.6797245043,874.76917347982,0.81408091681513,66128.042392597,2027.2247792663,936.0769052202,7.330348231334,69112.233626574,2027.7861762275,935.07797824283,7.4749621712289,85177.678924044,2078.3174891942,845.16460997466,7.4208398201045,80082.443173115,2078.2889868583,845.21532587496,7.4208412728913,128386.12743814,2026.7101161907,936.99267581721,0.81998539861573,81903.371149148,43909.58,2027.4630965651,935.65285308705,7.3303363128831,66114.271344048,2078.340362538,845.12391007465,7.4208386830328
9.2,932.38851822413,824.81670000002,846.02579798018,750.55347386429,194.17129472471,137010.19873394,2027.3729845161,935.81319481118,0.82029763560918,171511.20547927,2075.7345599858,849.76056942021,0.8143660881575,171513.01264437,2064.2834425352,870.13622324695,0.81439240184895,66096.058295349,2026.8090488235,936.81663910418,7.3331522400127,69080.900886052,2027.3433688894,935.86589165595,7.477822482573,85133.73737219,2078.3435163655,845.11829828205,7.423728107652,80038.54639237,2078.3271479708,845.14742353951,7.423729043906,128379.85251026,2026.3457020227,937.64109960368,0.82029891325031,81872.690183094,43909.58,2027.0332664434,936.41767536753,7.3331408662441,66069.910067362,2078.3523479008,845.10258380643,7.4237275091432
9.4,933.12495039457,824.81669999995,846.14218198589,750.55063964624,194.45186011747,137003.9244559,2027.7000181999,935.23128434183,0.82056882252673,171516.76638154,2076.0495813508,849.2000331836,0.8146420159128,171518.07276726,2066.5769679976,866.05521708618,0.81466401422985,66067.437337923,2026.4340084649,937.483970703,7.335590614555,69054.497547475,2026.9217234199,936.61615049839,7.4803107132469,85096.53139512,2078.3528931172,845.10161367053,7.42624926453,80002.046005678,2078.3481382495,845.11007428906,7.4262497067106,128373.20154328,2026.0488683215,938.1692734493,0.82057144283913,81845.973290446,43909.58,2026.6346619712,937.12693599426,7.3355801880862,66031.696140719,2078.3482313981,845.10990854435,7.4262491835485
9.6,933.80204713801,824.81669999998,846.27757058373,750.54755894476,194.68842252518,136998.12943442,2027.939599711,934.80498272061,0.8207982050892,171523.72916996,2076.3489399248,848.66736668181,0.81487644246299,171524.64285194,2068.50534374,862.62394352308,0.81489470304632,66042.216095251,2026.1203907002,938.04200943029,7.3376534767484,69032.806028904,2026.5360106248,937.30247219794,7.4824170660752,85066.423329653,2078.3462651132,845.11340727189,7.4283921036843,79973.433477378,2078.3526730758,845.10200520321,7.428392071505,128366.73312959,2025.8427959133,938.53595033219,0.82080186921718,81823.039872104,43909.58,2026.2856469035,937.74795924643,7.3376445249404,65999.829077193,2078.3286386171,845.14477114397,7.4283925203884
9.8,934.38716813859,824.81670000001,846.43062303433,750.5442509354,194.87903007381,136993.23871959,2028.0865072397,934.54358142397,0.82098376861951,171532.36697153,2076.6307069658,848.16600184022,0.81506719347167,171533.00183333,2070.0537245659,859.86881749845,0.81508238632653,66020.550198728,2025.8908003315,938.450533218,7.339322309184,69015.621339493,2026.2053995288,937.89074816935,7.4841228574138,85043.869736709,2078.3242494126,845.15258111637,7.4301367840618,79953.260489059,2078.341392191,845.12207795203,7.4301362956153,128360.95302774,2025.7472470775,938.70596605434,0.82098812284451,81803.776705464,43909.58,2026.0079092835,938.24215429985,7.339315433711,65974.643934289,2078.2941604014,845.20612028216,7.4301376794609
10,934.8422900106,824.8167,846.6000756313,750.54072926725,195.02490380409,136989.52044887,2028.1533476135,934.42464837458,0.8211230638465,171542.80552657,2076.8926730186,847.69987007369,0.8152117132144,171543.26930331,2071.2420458324,857.75436684632,0.81522452147041,66002.693674397,2025.7657876117,938.67297577996,7.3405748817045,69002.750150177,2025.9516378318,938.34228143803,7.485405448244,85029.300349138,2078.28743085,845.21809457296,7.4314599642838,79941.9904596,2078.3148981628,845.16922035083,7.4314590368099,128356.22221292,2025.7735855125,938.65910051152,0.82112773895744,81788.145600495,43909.58,2025.8234056291,938.5704526173,7.3405706645582,65956.52295,2078.2453420674,845.29298564528,7.4314613205462
10.2,935.12945309044,824.81670000001,846.76496557608,750.53672307893,195.13024821514,136985.96477387,2028.1643159663,934.40513173263,0.82121588705717,171553.93293293,2077.1330566411,847.2721412081,0.81530974256652,171554.31114412,2072.11612847,856.1990596619,0.81532079948316,65987.109382046,2025.7591077669,938.68486162469,7.3414091951542,68991.55802484,2025.7957093049,938.61973433296,7.4862625855962,85022.011759316,2078.239452325,845.30346561388,7.4323591625914,79938.546522147,2078.2748473925,845.2404850667,7.4323578656635,128351.61990504,2025.9206579923,938.39740570768,0.821220536339,81774.068651605,43909.58,2025.7500465346,938.70098481392,7.3414080750852,65945.172351601,2078.1935894204,845.38507220575,7.4323607757709
10.4,935.2182750733,824.81670000002,846.95704769096,750.53202532003,195.20016659212,136984.73239491,2028.1471569138,934.43566385453,0.82125962392772,171567.75548681,2077.350776824,846.88473874729,0.81535865266744,171568.12561146,2072.7373401405,855.09370081754,0.81536849829947,65977.746795088,2025.8733758813,938.48153757777,7.3418018538145,68986.732593846,2025.7534497479,938.69492927428,7.4866699298301,85023.775356835,2078.1808911998,845.4076669042,7.4328103655918,79945.173280885,2078.223318429,845.33217361379,7.4328087503283,128349.39649006,2026.1729078628,937.94856252177,0.82126395519872,81765.812460376,43909.58,2025.7970514713,938.61734613655,7.3418040022446,65941.791511809,2078.1213642646,845.51358671779,7.4328123957695
10.6,935.09399310234,824.81669999997,847.1761889022,750.52689515088,195.24112126147,136984.30887549,2028.1258665765,934.47354701689,0.8212550973125,171582.7116574,2077.5454213258,846.53839621752,0.81535927743324,171583.11669235,2073.1726339478,854.31915667646,0.8153683347933,65972.980100162,2026.0974700639,938.08279348053,7.3417603543587,68985.62674127,2025.831123667,938.55671945381,7.4866344244633,85033.617905874,2078.1061980423,845.54057287852,7.4328213022224,79960.291081864,2078.1594193778,845.44587299324,7.4328192886591,128348.09405605,2026.5015779701,937.36374026666,0.82125889540672,81761.376471603,43909.58,2025.9612611286,938.32515813415,7.3417655872579,65946.172187847,2078.0273924452,845.68079636091,7.4328239412889
10.8,934.76377483172,824.8167,847.40952992171,750.52171580311,195.25991254158,136981.7337303,2028.1160067482,934.49109119535,0.82120557910653,171595.77895336,2077.7171347569,846.23285630444,0.81531491132497,171596.23830839,2073.4862367115,853.76114464152,0.81532347956556,65970.470862022,2026.4067092161,937.53254587882,7.3413142666177,68985.887129833,2026.0222382558,938.21665790776,7.486185424803,85048.371679324,2078.0120541169,845.70808875997,7.4324221042832,79980.54104187,2078.0793325911,845.58837617237,7.4324195707767,128344.79064798,2026.868988863,936.70998422961,0.82120871648938,81758.543186804,43909.58,2026.2256525462,937.85471077188,7.3413220242224,65955.417410765,2077.9185658615,845.87443796887,7.4324253301782
11,934.25914477102,824.81669999998,847.64983357501,750.51666034239,195.26304656171,136979.79097047,2028.1233413792,934.47804025051,0.82111651164812,171609.70208546,2077.8665017487,845.96707873889,0.8152310200489,171610.21413506,2073.7336712419,853.3208696764,0.81523928128508,65973.399397322,2026.7660962245,936.89306721623,7.3405127433757,68990.878119648,2026.3067271877,937.71044984395,7.4853723262333,85070.355067054,2077.9017542057,845.90435194718,7.431662508778,80007.979113176,2077.9812044799,845.76298135256,7.4316594560095,128342.28418955,2027.2349491989,936.0588092547,0.821118946895,81760.745059177,43909.58,2026.5608005177,937.25836206822,7.3405221527562,65972.146540289,2077.7996125383,846.0860986863,7.4316661610355
11.2,933.63326744886,824.81669999997,847.89645232198,750.51170170852,195.25631683981,136975.70965252,2028.1453581584,934.43886448679,0.8209951359273,171621.68927278,2077.9943526187,845.73958608765,0.8151148630494,171622.23605419,2073.9582757244,852.9212175723,0.81512289881506,65979.040259411,2027.1360158019,936.23484732757,7.3394211673563,68998.235012265,2026.6530690854,937.09418312215,7.4842613121407,85095.986199857,2077.7804614748,846.12017531169,7.4306085357724,80038.746527452,2077.8677260292,845.96490030383,7.4306050850789,128337.79648408,2027.5637042368,935.47383587755,0.82099690174141,81765.599579927,43909.58,2026.9292099134,936.60282933564,7.3394311788282,65993.059186675,2077.6719165403,846.31331576453,7.4306124867746
11.4,932.9532254513,824.81669999994,848.15083410847,750.50675725879,195.24451357002,136969.47452404,2028.1745008906,934.38700909139,0.82084975272016,171631.71692625,2078.1015384575,845.5488639546,0.81497475348715,171632.27022186,2074.1899983466,852.50889973907,0.81498256681688,65987.044372974,2027.4790266896,935.6245076698,7.3381144798595,69008.09754594,2027.0230789469,936.43580258554,7.4829286678433,85124.161798803,2077.6508356257,846.35082628884,7.4293359061282,80071.544731728,2077.7433517683,846.18620681799,7.4293321782817,128331.28996824,2027.8296834969,935.00056317278,0.82085093653706,81773.1358682,43909.58,2027.2915844695,935.95803475186,7.3381240458942,66017.243943863,2077.5357690227,846.55557113393,7.429340112036
11.6,932.28894031628,824.81670000001,848.4135568717,750.50177702229,195.23122902035,136961.01841538,2028.2017688007,934.33848967846,0.82068866511805,171639.71566153,2078.1888359607,845.39353031902,0.81481900232415,171640.2435772,2074.4460127883,852.05335802792,0.81482654200263,65996.708174516,2027.7660579356,935.11377591537,7.3366676305811,69020.3073611,2027.3783075655,935.80372319299,7.4814510730007,85153.620674475,2077.5134259048,846.59532757161,7.427920416174,80105.056966735,2077.6108781483,846.42192500303,7.4279164647749,128322.66729876,2028.0207053915,934.66066656321,0.82068938595464,81783.003785257,43909.58,2027.6135040986,935.38522402392,7.3366758828504,66043.488572753,2077.3918903174,846.81158306505,7.4279248665168
11.8,931.70138654588,824.81670000003,848.68381704917,750.49675515379,195.21878661065,136950.48619115,2028.2196688511,934.30663905492,0.82051914234374,171645.83082538,2078.2569982016,845.27224519294,0.81465488448281,171646.30333907,2074.7325914639,851.54343155894,0.81466206856454,66007.345998255,2027.9805171508,934.73217588826,7.3351462083809,69034.663021574,2027.6864893976,935.25535694373,7.4798959835894,85183.376783353,2077.3686771581,846.852887619,7.4264284236529,80138.363948855,2077.4711415227,846.67056668567,7.4264242618531,128312.04189807,2028.1380736326,934.45182627654,0.82051952769875,81794.778849339,43909.58,2027.8708638961,934.92728844113,7.3351525895467,66070.720503121,2077.2416840652,847.07885397654,7.426433093311
12,931.23298010565,824.81670000001,848.95992916686,750.49171367891,195.20830263682,136938.2418227,2028.2241013967,934.2987519631,0.82034666827405,171650.42718345,2078.3068076961,845.18361619905,0.81448788944933,171650.82002395,2075.0476689065,850.98279554009,0.81449462567561,66018.433052085,2028.1194587982,934.48494875761,7.3335996388745,69050.961782055,2027.9264659809,934.82835234719,7.4783145565628,85212.837072271,2077.2177989778,847.12135413199,7.424909969672,80171.01570904,2077.3246060686,846.93130592783,7.4249056170045,128299.75020098,2028.1938770578,934.35253192564,0.82034683481944,81808.060105399,43909.58,2028.0528149433,934.60353212937,7.3336039598544,66098.164455156,2077.0869193755,847.35423598672,7.4249148108123
